id,work_province,work_dedication,salary_monthly_BRUTO,salary_monthly_NETO,profile_studies_level,profile_age,profile_gender,lenguaje_programacion,profile_years_experience
112,Ciudad Autónoma de Buenos Aires,Full-Time,430000,360000,Universitario,26,Varón Cis,typescript,4
113,Ciudad Autónoma de Buenos Aires,Full-Time,680000,470000,Universitario,40,Varón Cis,bash/shell,20
113,Ciudad Autónoma de Buenos Aires,Full-Time,680000,470000,Universitario,40,Varón Cis,java,20
113,Ciudad Autónoma de Buenos Aires,Full-Time,680000,470000,Universitario,40,Varón Cis,javascript,20
113,Ciudad Autónoma de Buenos Aires,Full-Time,680000,470000,Universitario,40,Varón Cis,python,20
113,Ciudad Autónoma de Buenos Aires,Full-Time,680000,470000,Universitario,40,Varón Cis,r,20
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,css,4
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,html,4
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,java,4
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,javascript,4
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,python,4
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,sql,4
114,Ciudad Autónoma de Buenos Aires,Full-Time,370000,300000,NA,25,Varón Cis,typescript,4
115,Ciudad Autónoma de Buenos Aires,Full-Time,93400,84300,NA,34,Varón Cis,java,1
116,Ciudad Autónoma de Buenos Aires,Full-Time,471000,300000,Terciario,30,Varón Cis,java,3
116,Ciudad Autónoma de Buenos Aires,Full-Time,471000,300000,Terciario,30,Varón Cis,python,3
117,Ciudad Autónoma de Buenos Aires,Full-Time,4400,4400,NA,22,Varón Cis,javascript,2
117,Ciudad Autónoma de Buenos Aires,Full-Time,4400,4400,NA,22,Varón Cis,sql,2
117,Ciudad Autónoma de Buenos Aires,Full-Time,4400,4400,NA,22,Varón Cis,typescript,2
118,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,css,2
118,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,html,2
118,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,java,2
118,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,javascript,2
118,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,sql,2
119,Ciudad Autónoma de Buenos Aires,Full-Time,392000,300000,Terciario,21,Varón Cis,groovy,4
119,Ciudad Autónoma de Buenos Aires,Full-Time,392000,300000,Terciario,21,Varón Cis,java,4
119,Ciudad Autónoma de Buenos Aires,Full-Time,392000,300000,Terciario,21,Varón Cis,kotlin,4
119,Ciudad Autónoma de Buenos Aires,Full-Time,392000,300000,Terciario,21,Varón Cis,ruby,4
120,Ciudad Autónoma de Buenos Aires,Full-Time,250000,220000,NA,34,Varón Cis,java,15
121,Ciudad Autónoma de Buenos Aires,Full-Time,350000,350000,NA,26,Varón Cis,ninguno de los anteriores,5
122,Ciudad Autónoma de Buenos Aires,Full-Time,23122.92,191833,NA,34,Varón Cis,css,3
122,Ciudad Autónoma de Buenos Aires,Full-Time,23122.92,191833,NA,34,Varón Cis,html,3
122,Ciudad Autónoma de Buenos Aires,Full-Time,23122.92,191833,NA,34,Varón Cis,javascript,3
122,Ciudad Autónoma de Buenos Aires,Full-Time,23122.92,191833,NA,34,Varón Cis,typescript,3
123,Ciudad Autónoma de Buenos Aires,Part-Time,222000,189000,Universitario,23,Varón Cis,javascript,1
123,Ciudad Autónoma de Buenos Aires,Part-Time,222000,189000,Universitario,23,Varón Cis,python,1
123,Ciudad Autónoma de Buenos Aires,Part-Time,222000,189000,Universitario,23,Varón Cis,sql,1
124,Ciudad Autónoma de Buenos Aires,Full-Time,130000,110000,NA,29,Varón Cis,html,2
124,Ciudad Autónoma de Buenos Aires,Full-Time,130000,110000,NA,29,Varón Cis,javascript,2
124,Ciudad Autónoma de Buenos Aires,Full-Time,130000,110000,NA,29,Varón Cis,php,2
124,Ciudad Autónoma de Buenos Aires,Full-Time,130000,110000,NA,29,Varón Cis,sql,2
125,Ciudad Autónoma de Buenos Aires,Full-Time,170000,140000,Universitario,24,Varón Cis,.net,3
125,Ciudad Autónoma de Buenos Aires,Full-Time,170000,140000,Universitario,24,Varón Cis,c#,3
125,Ciudad Autónoma de Buenos Aires,Full-Time,170000,140000,Universitario,24,Varón Cis,html,3
125,Ciudad Autónoma de Buenos Aires,Full-Time,170000,140000,Universitario,24,Varón Cis,javascript,3
125,Ciudad Autónoma de Buenos Aires,Full-Time,170000,140000,Universitario,24,Varón Cis,sql,3
125,Ciudad Autónoma de Buenos Aires,Full-Time,170000,140000,Universitario,24,Varón Cis,typescript,3
126,Ciudad Autónoma de Buenos Aires,Full-Time,823000,470495,Universitario,31,Varón Cis,objective-c,2
126,Ciudad Autónoma de Buenos Aires,Full-Time,823000,470495,Universitario,31,Varón Cis,swift,2
127,Ciudad Autónoma de Buenos Aires,Full-Time,350000,270000,NA,29,Varón Cis,java,6
127,Ciudad Autónoma de Buenos Aires,Full-Time,350000,270000,NA,29,Varón Cis,javascript,6
127,Ciudad Autónoma de Buenos Aires,Full-Time,350000,270000,NA,29,Varón Cis,typescript,6
128,Ciudad Autónoma de Buenos Aires,Full-Time,290000,24000,Terciario,41,Varón Cis,javascript,16
128,Ciudad Autónoma de Buenos Aires,Full-Time,290000,24000,Terciario,41,Varón Cis,python,16
128,Ciudad Autónoma de Buenos Aires,Full-Time,290000,24000,Terciario,41,Varón Cis,sql,16
129,Ciudad Autónoma de Buenos Aires,Full-Time,263000,210000,Universitario,27,Varón Cis,html,2
129,Ciudad Autónoma de Buenos Aires,Full-Time,263000,210000,Universitario,27,Varón Cis,javascript,2
130,Ciudad Autónoma de Buenos Aires,Full-Time,287500,231438,Universitario,32,Varón Cis,sql,6
131,Ciudad Autónoma de Buenos Aires,Full-Time,130000,102000,Universitario,22,Varón Cis,javascript,1
131,Ciudad Autónoma de Buenos Aires,Full-Time,130000,102000,Universitario,22,Varón Cis,ruby,1
131,Ciudad Autónoma de Buenos Aires,Full-Time,130000,102000,Universitario,22,Varón Cis,sql,1
131,Ciudad Autónoma de Buenos Aires,Full-Time,130000,102000,Universitario,22,Varón Cis,typescript,1
132,Ciudad Autónoma de Buenos Aires,Full-Time,350000,260000,NA,31,Varón Cis,bash/shell,7
132,Ciudad Autónoma de Buenos Aires,Full-Time,350000,260000,NA,31,Varón Cis,java,7
132,Ciudad Autónoma de Buenos Aires,Full-Time,350000,260000,NA,31,Varón Cis,javascript,7
132,Ciudad Autónoma de Buenos Aires,Full-Time,350000,260000,NA,31,Varón Cis,sql,7
133,Ciudad Autónoma de Buenos Aires,Full-Time,159000,159000,NA,28,Varón Cis,css,3
133,Ciudad Autónoma de Buenos Aires,Full-Time,159000,159000,NA,28,Varón Cis,html,3
133,Ciudad Autónoma de Buenos Aires,Full-Time,159000,159000,NA,28,Varón Cis,javascript,3
133,Ciudad Autónoma de Buenos Aires,Full-Time,159000,159000,NA,28,Varón Cis,php,3
133,Ciudad Autónoma de Buenos Aires,Full-Time,159000,159000,NA,28,Varón Cis,sql,3
134,Ciudad Autónoma de Buenos Aires,Full-Time,380000,405000,Terciario,26,Varón Cis,bash/shell,3
134,Ciudad Autónoma de Buenos Aires,Full-Time,380000,405000,Terciario,26,Varón Cis,go,3
134,Ciudad Autónoma de Buenos Aires,Full-Time,380000,405000,Terciario,26,Varón Cis,php,3
134,Ciudad Autónoma de Buenos Aires,Full-Time,380000,405000,Terciario,26,Varón Cis,python,3
134,Ciudad Autónoma de Buenos Aires,Full-Time,380000,405000,Terciario,26,Varón Cis,ruby,3
134,Ciudad Autónoma de Buenos Aires,Full-Time,380000,405000,Terciario,26,Varón Cis,sql,3
135,Ciudad Autónoma de Buenos Aires,Full-Time,260000,400000,NA,24,Varón Cis,css,3
135,Ciudad Autónoma de Buenos Aires,Full-Time,260000,400000,NA,24,Varón Cis,html,3
135,Ciudad Autónoma de Buenos Aires,Full-Time,260000,400000,NA,24,Varón Cis,javascript,3
136,Ciudad Autónoma de Buenos Aires,Full-Time,242000,200000,Terciario,37,Varón Cis,css,1
136,Ciudad Autónoma de Buenos Aires,Full-Time,242000,200000,Terciario,37,Varón Cis,html,1
136,Ciudad Autónoma de Buenos Aires,Full-Time,242000,200000,Terciario,37,Varón Cis,javascript,1
136,Ciudad Autónoma de Buenos Aires,Full-Time,242000,200000,Terciario,37,Varón Cis,typescript,1
137,Ciudad Autónoma de Buenos Aires,Full-Time,930000,930000,Secundario,38,Varón Cis,css,11
137,Ciudad Autónoma de Buenos Aires,Full-Time,930000,930000,Secundario,38,Varón Cis,html,11
137,Ciudad Autónoma de Buenos Aires,Full-Time,930000,930000,Secundario,38,Varón Cis,javascript,11
137,Ciudad Autónoma de Buenos Aires,Full-Time,930000,930000,Secundario,38,Varón Cis,ruby,11
138,Ciudad Autónoma de Buenos Aires,Full-Time,172000,142000,NA,24,Varón Cis,ninguno de los anteriores,0
139,Ciudad Autónoma de Buenos Aires,Full-Time,689000,389000,Universitario,25,Varón Cis,bash/shell,2
139,Ciudad Autónoma de Buenos Aires,Full-Time,689000,389000,Universitario,25,Varón Cis,java,2
139,Ciudad Autónoma de Buenos Aires,Full-Time,689000,389000,Universitario,25,Varón Cis,python,2
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,assembler,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,bash/shell,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,c,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,c++,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,css,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,go,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,groovy,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,java,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,javascript,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,perl,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,python,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,sql,23
140,Ciudad Autónoma de Buenos Aires,Full-Time,1742000,1132300,NA,45,Varón Cis,typescript,23
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,bash/shell,4
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,go,4
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,groovy,4
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,html,4
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,java,4
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,javascript,4
141,Ciudad Autónoma de Buenos Aires,Full-Time,361152,248890,Universitario,27,Varón Cis,sql,4
142,Ciudad Autónoma de Buenos Aires,Full-Time,690000,690000,Universitario,39,Varón Cis,php,20
142,Ciudad Autónoma de Buenos Aires,Full-Time,690000,690000,Universitario,39,Varón Cis,sql,20
143,Ciudad Autónoma de Buenos Aires,Full-Time,215000,170000,NA,32,Varón Cis,javascript,3
143,Ciudad Autónoma de Buenos Aires,Full-Time,215000,170000,NA,32,Varón Cis,typescript,3
144,Ciudad Autónoma de Buenos Aires,Full-Time,130000,107800,Universitario,27,Varón Cis,css,4
144,Ciudad Autónoma de Buenos Aires,Full-Time,130000,107800,Universitario,27,Varón Cis,groovy,4
144,Ciudad Autónoma de Buenos Aires,Full-Time,130000,107800,Universitario,27,Varón Cis,html,4
144,Ciudad Autónoma de Buenos Aires,Full-Time,130000,107800,Universitario,27,Varón Cis,java,4
144,Ciudad Autónoma de Buenos Aires,Full-Time,130000,107800,Universitario,27,Varón Cis,javascript,4
144,Ciudad Autónoma de Buenos Aires,Full-Time,130000,107800,Universitario,27,Varón Cis,sql,4
145,Ciudad Autónoma de Buenos Aires,Full-Time,355000,0,NA,35,Varón Cis,java,5
146,Ciudad Autónoma de Buenos Aires,Full-Time,140000,118000,Secundario,22,Varón Cis,css,1
146,Ciudad Autónoma de Buenos Aires,Full-Time,140000,118000,Secundario,22,Varón Cis,html,1
146,Ciudad Autónoma de Buenos Aires,Full-Time,140000,118000,Secundario,22,Varón Cis,javascript,1
146,Ciudad Autónoma de Buenos Aires,Full-Time,140000,118000,Secundario,22,Varón Cis,python,1
147,Ciudad Autónoma de Buenos Aires,Part-Time,120000,120000,NA,46,Varón Cis,css,4
147,Ciudad Autónoma de Buenos Aires,Part-Time,120000,120000,NA,46,Varón Cis,python,4
148,Ciudad Autónoma de Buenos Aires,Full-Time,222000,181000,Terciario,47,Varón Cis,go,15
148,Ciudad Autónoma de Buenos Aires,Full-Time,222000,181000,Terciario,47,Varón Cis,java,15
149,Ciudad Autónoma de Buenos Aires,Full-Time,304400,229000,Maestría,29,Varón Cis,html,4
149,Ciudad Autónoma de Buenos Aires,Full-Time,304400,229000,Maestría,29,Varón Cis,java,4
149,Ciudad Autónoma de Buenos Aires,Full-Time,304400,229000,Maestría,29,Varón Cis,javascript,4
149,Ciudad Autónoma de Buenos Aires,Full-Time,304400,229000,Maestría,29,Varón Cis,php,4
149,Ciudad Autónoma de Buenos Aires,Full-Time,304400,229000,Maestría,29,Varón Cis,sql,4
150,Ciudad Autónoma de Buenos Aires,Full-Time,292,234,NA,34,Varón Cis,ninguno de los anteriores,2
151,Ciudad Autónoma de Buenos Aires,Full-Time,190000,158900,Universitario,29,Varón Cis,css,3
151,Ciudad Autónoma de Buenos Aires,Full-Time,190000,158900,Universitario,29,Varón Cis,html,3
151,Ciudad Autónoma de Buenos Aires,Full-Time,190000,158900,Universitario,29,Varón Cis,java,3
151,Ciudad Autónoma de Buenos Aires,Full-Time,190000,158900,Universitario,29,Varón Cis,javascript,3
151,Ciudad Autónoma de Buenos Aires,Full-Time,190000,158900,Universitario,29,Varón Cis,sql,3
152,Ciudad Autónoma de Buenos Aires,Full-Time,432000,375000,Universitario,35,Varón Cis,.net,14
152,Ciudad Autónoma de Buenos Aires,Full-Time,432000,375000,Universitario,35,Varón Cis,c#,14
152,Ciudad Autónoma de Buenos Aires,Full-Time,432000,375000,Universitario,35,Varón Cis,css,14
152,Ciudad Autónoma de Buenos Aires,Full-Time,432000,375000,Universitario,35,Varón Cis,html,14
152,Ciudad Autónoma de Buenos Aires,Full-Time,432000,375000,Universitario,35,Varón Cis,javascript,14
152,Ciudad Autónoma de Buenos Aires,Full-Time,432000,375000,Universitario,35,Varón Cis,sql,14
153,Ciudad Autónoma de Buenos Aires,Full-Time,231122.92,197587,Terciario,28,Varón Cis,css,3
153,Ciudad Autónoma de Buenos Aires,Full-Time,231122.92,197587,Terciario,28,Varón Cis,html,3
153,Ciudad Autónoma de Buenos Aires,Full-Time,231122.92,197587,Terciario,28,Varón Cis,javascript,3
153,Ciudad Autónoma de Buenos Aires,Full-Time,231122.92,197587,Terciario,28,Varón Cis,typescript,3
154,Ciudad Autónoma de Buenos Aires,Full-Time,150000,135000,NA,33,Varón Cis,javascript,0
154,Ciudad Autónoma de Buenos Aires,Full-Time,150000,135000,NA,33,Varón Cis,sql,0
155,Ciudad Autónoma de Buenos Aires,Full-Time,260000,220000,Universitario,27,Varón Cis,css,2
155,Ciudad Autónoma de Buenos Aires,Full-Time,260000,220000,Universitario,27,Varón Cis,html,2
155,Ciudad Autónoma de Buenos Aires,Full-Time,260000,220000,Universitario,27,Varón Cis,javascript,2
155,Ciudad Autónoma de Buenos Aires,Full-Time,260000,220000,Universitario,27,Varón Cis,scala,2
155,Ciudad Autónoma de Buenos Aires,Full-Time,260000,220000,Universitario,27,Varón Cis,sql,2
155,Ciudad Autónoma de Buenos Aires,Full-Time,260000,220000,Universitario,27,Varón Cis,typescript,2
156,Ciudad Autónoma de Buenos Aires,Full-Time,170000,141000,NA,22,Varón Cis,c++,2
156,Ciudad Autónoma de Buenos Aires,Full-Time,170000,141000,NA,22,Varón Cis,python,2
156,Ciudad Autónoma de Buenos Aires,Full-Time,170000,141000,NA,22,Varón Cis,sql,2
157,Ciudad Autónoma de Buenos Aires,Full-Time,298572,245815,NA,37,Varón Cis,css,10
157,Ciudad Autónoma de Buenos Aires,Full-Time,298572,245815,NA,37,Varón Cis,html,10
157,Ciudad Autónoma de Buenos Aires,Full-Time,298572,245815,NA,37,Varón Cis,javascript,10
157,Ciudad Autónoma de Buenos Aires,Full-Time,298572,245815,NA,37,Varón Cis,php,10
157,Ciudad Autónoma de Buenos Aires,Full-Time,298572,245815,NA,37,Varón Cis,sql,10
158,Ciudad Autónoma de Buenos Aires,Full-Time,1000000,1000000,Maestría,40,Varón Cis,javascript,15
158,Ciudad Autónoma de Buenos Aires,Full-Time,1000000,1000000,Maestría,40,Varón Cis,sql,15
158,Ciudad Autónoma de Buenos Aires,Full-Time,1000000,1000000,Maestría,40,Varón Cis,typescript,15
159,Ciudad Autónoma de Buenos Aires,Full-Time,197500,163925,NA,33,Varón Cis,css,2
159,Ciudad Autónoma de Buenos Aires,Full-Time,197500,163925,NA,33,Varón Cis,java,2
159,Ciudad Autónoma de Buenos Aires,Full-Time,197500,163925,NA,33,Varón Cis,javascript,2
159,Ciudad Autónoma de Buenos Aires,Full-Time,197500,163925,NA,33,Varón Cis,typescript,2
160,Ciudad Autónoma de Buenos Aires,Full-Time,300000,230000,NA,27,Varón Cis,c#,3
160,Ciudad Autónoma de Buenos Aires,Full-Time,300000,230000,NA,27,Varón Cis,java,3
160,Ciudad Autónoma de Buenos Aires,Full-Time,300000,230000,NA,27,Varón Cis,javascript,3
161,Ciudad Autónoma de Buenos Aires,Full-Time,367000,260000,Secundario,22,Varón Cis,python,3
162,Ciudad Autónoma de Buenos Aires,Full-Time,500000,334.23,NA,30,Varón Cis,css,0
162,Ciudad Autónoma de Buenos Aires,Full-Time,500000,334.23,NA,30,Varón Cis,html,0
162,Ciudad Autónoma de Buenos Aires,Full-Time,500000,334.23,NA,30,Varón Cis,javascript,0
162,Ciudad Autónoma de Buenos Aires,Full-Time,500000,334.23,NA,30,Varón Cis,typescript,0
163,Ciudad Autónoma de Buenos Aires,Full-Time,1400000,1400000,Universitario,34,Varón Cis,css,9
163,Ciudad Autónoma de Buenos Aires,Full-Time,1400000,1400000,Universitario,34,Varón Cis,html,9
163,Ciudad Autónoma de Buenos Aires,Full-Time,1400000,1400000,Universitario,34,Varón Cis,javascript,9
163,Ciudad Autónoma de Buenos Aires,Full-Time,1400000,1400000,Universitario,34,Varón Cis,typescript,9
164,Ciudad Autónoma de Buenos Aires,Part-Time,130000,120000,Universitario,23,Varón Cis,javascript,0
164,Ciudad Autónoma de Buenos Aires,Part-Time,130000,120000,Universitario,23,Varón Cis,sql,0
165,Ciudad Autónoma de Buenos Aires,Full-Time,340000,26000,NA,28,Varón Cis,ninguno de los anteriores,5
166,Ciudad Autónoma de Buenos Aires,Full-Time,800000,700000,Universitario,28,Varón Cis,html,7
166,Ciudad Autónoma de Buenos Aires,Full-Time,800000,700000,Universitario,28,Varón Cis,javascript,7
166,Ciudad Autónoma de Buenos Aires,Full-Time,800000,700000,Universitario,28,Varón Cis,solidity,7
166,Ciudad Autónoma de Buenos Aires,Full-Time,800000,700000,Universitario,28,Varón Cis,typescript,7
167,Ciudad Autónoma de Buenos Aires,Full-Time,190,160,Universitario,26,Varón Cis,html,1
167,Ciudad Autónoma de Buenos Aires,Full-Time,190,160,Universitario,26,Varón Cis,java,1
167,Ciudad Autónoma de Buenos Aires,Full-Time,190,160,Universitario,26,Varón Cis,javascript,1
167,Ciudad Autónoma de Buenos Aires,Full-Time,190,160,Universitario,26,Varón Cis,sql,1
167,Ciudad Autónoma de Buenos Aires,Full-Time,190,160,Universitario,26,Varón Cis,typescript,1
168,Ciudad Autónoma de Buenos Aires,Full-Time,230000,185000,NA,32,Varón Cis,javascript,8
168,Ciudad Autónoma de Buenos Aires,Full-Time,230000,185000,NA,32,Varón Cis,kotlin,8
168,Ciudad Autónoma de Buenos Aires,Full-Time,230000,185000,NA,32,Varón Cis,objective-c,8
168,Ciudad Autónoma de Buenos Aires,Full-Time,230000,185000,NA,32,Varón Cis,typescript,8
169,Ciudad Autónoma de Buenos Aires,Full-Time,285000,215000,Universitario,30,Varón Cis,.net,11
169,Ciudad Autónoma de Buenos Aires,Full-Time,285000,215000,Universitario,30,Varón Cis,bash/shell,11
169,Ciudad Autónoma de Buenos Aires,Full-Time,285000,215000,Universitario,30,Varón Cis,vba,11
170,Ciudad Autónoma de Buenos Aires,Full-Time,172320,143025,NA,26,Varón Cis,css,1
170,Ciudad Autónoma de Buenos Aires,Full-Time,172320,143025,NA,26,Varón Cis,html,1
170,Ciudad Autónoma de Buenos Aires,Full-Time,172320,143025,NA,26,Varón Cis,javascript,1
170,Ciudad Autónoma de Buenos Aires,Full-Time,172320,143025,NA,26,Varón Cis,typescript,1
171,Ciudad Autónoma de Buenos Aires,Full-Time,80000,69000,Universitario,22,Varón Cis,html,1
172,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,bash/shell,1
172,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,groovy,1
172,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,javascript,1
172,Ciudad Autónoma de Buenos Aires,Full-Time,100000,85000,NA,29,Varón Cis,sql,1
173,Ciudad Autónoma de Buenos Aires,Full-Time,160000,125000,Universitario,25,Varón Cis,javascript,2
173,Ciudad Autónoma de Buenos Aires,Full-Time,160000,125000,Universitario,25,Varón Cis,python,2
173,Ciudad Autónoma de Buenos Aires,Full-Time,160000,125000,Universitario,25,Varón Cis,sql,2
174,Ciudad Autónoma de Buenos Aires,Full-Time,76000,450000,Secundario,35,Varón Cis,bash/shell,10
174,Ciudad Autónoma de Buenos Aires,Full-Time,76000,450000,Secundario,35,Varón Cis,html,10
174,Ciudad Autónoma de Buenos Aires,Full-Time,76000,450000,Secundario,35,Varón Cis,java,10
